Date,Time,Stretcher Pts hrly,Stretcher Pts cum,Ambulatory Pts hrly,Ambulatory Pts cum,Total Inflow hrly,Total Inflow cum,Ambulances hrly,Ambulances cum,FLS hrly,Adm. requests cum,Admissions cum,Pts.waiting for admission CUM,Total Stretcher pts,Triage hallway pts,Triage hallway pts TBS,Re-Oriented Nurse cum,Re-Oriented MD QTrack D/C,Re-Oriented MD QTrack NotD/C,Resus Pts,Totalpts in PODs except Psych,Green Pts,Green Pts TBS,Yellow PTS,Yellow Pts TBS,Orancge Pts except psych,Orange Pts TBS,Consults > 2h in PODS except IM,Consult for IM >4h in PODS,Plain films reqs > 2 h in PODs,CTs reqs > 2 h in PODs,Post POD (Family room),Stretcher Pts in Vertical,Stretcher Pts TBS in Vertical,Stretcher Pts in Vertical on Lazyboy,Vertical Pts Waiting for Results,Ambulatory Pts in Vertical,Ambulatory Pts TBS in Vertical,QTrack Patients TBS,GARAGE patient TBS,Consults > 2h in Vertical Except IM,Consult for IM >4h in Vertical,Plain films reqs > 2 hr in Vertical,CTs reqs > 2 hrs in Vertical,Psych Stretcher Pts1pt,Psych pts waiting for admission
01/02/21,7,3,15,0,6,3,21,1,9,0,4,2,12,41,0,0,1,0,0,3,31,7,0,13,0,11,0,12,1,0,0,0,4,1,1,2,2,0,,,0,0,1,1,3,1
01/02/21,6,1,12,2,6,3,18,1,8,1,4,2,12,39,0,0,1,0,0,3,30,7,0,12,0,11,0,13,1,0,0,0,3,0,1,2,2,1,,,0,0,1,0,3,1
01/02/21,5,0,11,0,4,0,15,0,7,0,3,2,11,42,0,0,1,0,0,3,30,8,0,12,0,10,0,12,2,0,0,0,6,0,1,5,1,0,,,0,0,0,1,3,1
01/02/21,4,2,11,0,4,2,15,0,7,0,3,2,11,38,0,0,1,0,0,3,30,8,0,12,0,10,0,11,2,0,0,0,2,0,0,2,2,0,,,0,0,0,0,3,1
01/02/21,3,4,9,2,4,6,13,2,7,0,3,2,11,40,0,0,1,0,0,3,31,9,0,12,0,10,0,10,2,0,0,0,3,0,0,3,5,1,,,0,0,0,0,3,1
01/02/21,2,1,5,1,2,2,7,2,5,0,3,2,11,38,0,0,1,0,0,2,31,10,0,11,0,10,0,10,2,0,0,0,2,0,0,2,2,1,,,0,0,0,0,3,1
01/02/21,1,4,4,1,1,5,5,3,3,1,1,0,11,39,0,0,1,0,0,3,29,9,2,10,0,10,0,7,2,1,0,0,4,0,1,3,2,0,,,1,0,0,0,3,1
01/02/21,10,3,23,3,12,6,35,1,11,0,6,2,14,40,0,0,1,0,0,3,32,7,0,13,0,12,0,13,0,1,1,0,2,0,0,3,2,1,,,0,0,0,0,3,1
01/02/21,22,3,87,2,70,5,157,1,43,0,20,16,13,49,2,2,3,6,0,4,40,12,1,12,1,16,0,7,3,2,2,0,3,0,2,9,10,3,,,2,0,0,2,0,0
01/02/21,11,5,28,4,16,9,44,3,14,1,7,2,15,47,0,0,1,0,0,3,37,8,0,15,0,14,0,12,0,0,0,0,4,1,0,3,2,0,,,0,1,0,1,3,1
01/03/20,22,3,150,10,161,13,311,3,50,2,39,32,26,94,1,1,30,25,19,6,49,19,1,16,0,14,2,6,4,2,7,3,22,6,8,10,20,16,,,3,1,0,3,13,6
01/03/20,1,4,4,3,3,7,7,0,0,0,1,0,25,86,0,0,0,1,3,3,52,19,1,17,0,16,0,17,0,7,3,0,27,9,8,7,8,8,,,1,0,1,0,4,2
01/03/20,2,7,11,0,3,7,14,4,4,1,3,2,25,84,1,1,0,1,2,3,50,19,0,14,0,17,0,16,1,6,2,0,26,9,6,7,6,5,,,3,0,0,0,4,2
01/03/20,3,5,16,2,5,7,21,1,5,0,3,2,25,85,1,1,0,1,0,4,51,19,0,15,0,17,0,17,1,7,2,0,24,8,5,10,9,9,,,3,0,1,1,5,2
01/03/20,4,2,18,0,5,2,23,0,5,0,3,2,25,89,1,1,0,1,0,4,51,19,0,15,0,17,0,19,1,8,2,0,28,8,6,10,6,6,,,3,0,1,1,5,2
01/03/20,5,3,21,2,7,5,28,1,6,2,4,2,26,92,1,1,0,1,0,4,53,20,0,16,1,17,0,21,0,3,2,0,29,5,6,15,3,2,,,3,0,0,2,5,2
01/03/20,6,2,23,1,8,3,31,1,7,1,4,2,26,93,0,0,0,1,1,5,53,19,0,16,0,18,0,16,0,2,2,0,30,5,7,13,4,3,,,3,0,0,2,5,2
01/03/20,7,2,25,3,11,5,36,1,8,0,4,2,26,84,0,0,0,1,1,5,53,19,0,16,0,18,0,16,0,1,2,0,21,4,5,12,6,5,,,4,0,0,1,5,2
01/03/20,8,7,32,11,22,18,54,2,10,1,4,2,26,94,0,0,1,1,2,5,49,17,0,15,2,17,1,12,0,1,2,6,27,9,5,15,8,8,,,8,0,0,1,7,2
01/03/20,9,11,43,6,28,17,71,6,16,0,4,3,25,100,1,1,5,1,0,5,52,17,2,16,3,19,1,10,0,1,1,11,24,7,7,15,9,8,,,10,0,0,2,7,2
01/03/20,10,11,54,18,46,29,100,5,21,0,4,3,24,102,0,0,8,1,3,6,52,19,2,17,2,16,1,11,0,2,2,13,23,6,8,14,20,17,,,13,0,0,0,8,2
01/03/20,21,9,147,7,151,16,298,4,47,0,37,28,28,103,0,0,29,24,16,6,50,19,3,16,0,15,2,7,1,2,6,6,29,6,8,18,21,15,,,4,1,0,2,12,6
01/03/20,11,10,64,21,67,31,131,3,24,2,6,3,26,102,0,0,16,1,10,6,55,19,1,17,2,19,2,4,0,2,2,11,22,5,9,8,24,23,,,6,0,0,0,8,2
01/03/20,12,14,78,10,77,24,155,5,29,0,9,6,26,110,4,4,21,1,9,6,56,21,3,17,4,18,2,4,0,4,2,12,24,3,10,15,28,25,,,6,0,1,2,8,2
01/03/20,13,13,91,12,89,25,180,2,31,2,12,8,26,120,0,0,22,4,11,5,57,20,1,18,5,19,5,2,1,4,4,14,34,12,9,23,17,14,,,6,0,1,3,10,2
01/03/20,14,13,104,9,98,22,202,3,34,0,14,8,26,127,2,2,23,6,15,5,54,19,4,18,2,17,3,2,1,3,3,16,39,14,11,20,18,15,,,6,0,1,3,11,3
01/03/20,15,10,114,5,103,15,217,4,38,0,19,10,30,131,2,2,25,8,12,6,56,20,2,18,1,18,2,2,0,3,2,16,38,15,11,18,14,12,,,8,0,2,4,13,4
01/03/20,16,7,121,6,109,13,230,1,39,0,23,14,30,132,4,4,27,9,14,6,54,20,0,17,0,17,0,3,0,2,1,15,40,19,11,16,12,9,,,8,0,1,7,13,4
01/03/20,17,3,124,13,122,16,246,0,39,0,27,19,28,133,4,4,29,14,14,6,54,19,0,18,1,17,1,3,0,4,5,11,46,20,14,19,10,7,,,7,0,1,4,12,5
01/03/20,18,3,127,10,132,13,259,0,39,1,32,25,27,123,0,0,29,16,15,5,51,18,3,16,0,17,1,5,1,3,6,12,42,9,13,26,18,16,,,5,0,0,1,13,4
01/03/20,23,6,156,7,168,13,324,3,53,1,42,34,27,87,1,1,31,30,12,6,45,17,1,12,0,16,3,4,3,0,3,5,18,9,6,7,22,17,,,3,1,1,3,12,6
01/03/20,19,6,133,6,138,12,271,4,43,0,33,27,26,114,1,1,29,22,11,5,53,20,1,17,1,16,0,5,0,2,7,8,34,5,10,25,18,17,,,7,1,1,1,13,4
01/03/20,20,5,138,6,144,11,282,0,43,0,36,28,27,106,0,0,29,23,14,6,47,17,0,16,0,14,1,5,1,2,6,7,32,5,7,21,21,18,,,4,1,0,2,14,6
01/03/20,24,6,162,2,170,8,332,3,56,0,43,34,28,88,2,2,33,31,1,5,46,17,0,14,0,15,2,7,4,0,4,5,17,9,7,6,24,21,,,3,1,0,3,13,6
01/03/21,21,4,79,3,72,7,151,2,30,1,27,27,12,60,0,0,7,1,0,6,40,13,0,13,1,14,0,2,2,21,2,0,10,0,3,11,2,0,,,2,0,0,1,4,2
01/03/21,23,3,86,2,78,5,164,1,33,0,36,29,17,47,1,1,7,1,0,2,32,11,0,10,0,11,0,2,2,21,3,0,8,0,3,10,6,1,,,2,0,0,2,4,2
01/03/21,1,2,2,2,2,4,4,2,2,0,2,1,17,49,2,2,1,0,0,4,42,15,2,11,0,16,0,6,1,6,2,0,1,0,1,2,5,1,,,0,0,1,0,0,0
01/03/21,2,5,7,0,2,5,9,0,2,0,4,2,17,48,0,0,1,0,0,4,40,11,2,13,3,16,0,6,1,1,2,0,3,0,3,1,3,1,,,0,0,0,0,1,0
01/03/21,3,1,8,2,4,3,12,1,3,0,5,4,16,47,0,0,1,0,0,3,39,11,2,13,2,15,0,6,1,0,2,0,4,0,4,2,4,3,,,0,0,0,0,1,0
01/03/21,4,1,9,0,4,1,13,1,4,0,6,4,17,47,0,0,1,0,0,3,39,12,0,12,2,15,0,8,1,0,1,0,4,0,4,2,4,3,,,0,0,0,0,1,0
01/03/21,5,0,9,1,5,1,14,0,4,0,6,4,17,44,0,0,1,0,0,3,37,11,0,12,0,14,0,9,1,0,0,0,3,0,3,3,4,4,,,0,0,0,0,1,0
01/03/21,6,0,9,1,6,1,15,0,4,0,7,7,15,44,0,0,2,0,0,3,37,11,0,12,0,14,0,12,1,2,0,0,3,0,3,3,4,1,,,0,1,1,0,1,0
01/03/21,7,3,12,0,6,3,18,1,5,0,8,7,16,39,0,0,2,0,0,2,33,10,0,9,0,14,0,11,1,1,0,0,3,0,3,5,1,0,,,1,1,1,0,1,0
01/03/21,19,7,72,2,66,9,138,3,27,0,24,23,13,59,3,3,7,1,0,2,42,13,1,12,0,17,0,5,3,19,3,0,10,3,2,9,5,4,,,1,0,0,3,2,2
01/03/21,8,2,14,2,8,4,22,1,6,0,9,7,17,45,0,0,3,0,0,3,35,11,1,10,1,14,0,11,2,1,0,0,6,0,4,5,2,1,,,1,0,1,0,1,0
01/03/21,10,6,21,5,14,11,35,1,7,0,9,7,17,50,0,0,4,0,0,3,41,13,1,13,1,15,0,14,3,1,0,0,5,1,3,4,0,0,,,2,0,1,0,1,0
01/03/21,11,5,26,7,21,12,47,3,10,0,12,9,17,53,1,1,5,0,0,3,40,12,0,13,0,15,0,12,3,1,0,0,6,0,3,7,2,1,,,4,0,1,0,3,1
01/03/21,12,5,31,6,27,11,58,1,11,0,14,12,16,49,0,0,5,0,0,3,39,13,0,11,0,15,0,10,3,1,1,0,4,1,0,8,2,1,,,2,0,1,0,3,1
01/03/21,13,7,38,5,32,12,70,2,13,1,16,14,16,49,0,0,5,0,0,4,37,12,0,10,0,15,0,13,3,3,0,0,5,1,1,8,4,2,,,2,0,2,0,3,1
01/03/21,14,5,43,8,40,13,83,1,14,0,17,14,17,54,0,0,5,0,0,4,41,12,0,14,1,15,0,12,4,21,1,0,6,1,1,5,6,2,,,2,0,1,0,3,2
01/03/21,15,4,47,7,47,11,94,2,16,1,20,13,21,52,0,0,5,1,0,4,42,12,0,15,0,15,1,8,2,22,0,0,3,0,0,4,6,2,,,1,1,0,0,3,3
01/03/21,16,7,54,6,53,13,107,3,19,0,22,17,18,56,2,2,6,1,0,4,43,12,0,15,2,16,1,9,2,23,1,0,4,0,2,2,8,7,,,1,1,0,1,3,3
01/03/21,17,8,62,8,61,16,123,4,23,0,23,18,17,57,2,2,6,1,0,2,43,14,1,13,2,16,0,6,3,20,2,0,7,2,1,10,11,5,,,2,0,0,1,3,3
01/03/21,18,3,65,3,64,6,129,1,24,1,24,20,16,59,0,0,7,1,0,2,43,13,2,13,3,17,0,4,4,20,3,0,11,4,1,11,7,2,,,1,0,0,1,3,3
01/03/21,9,1,15,1,9,2,24,0,6,0,9,7,17,45,0,0,3,0,1,3,36,11,1,10,0,15,0,12,3,1,0,0,5,0,4,2,0,0,,,0,0,1,0,1,0
01/03/21,20,3,75,3,69,6,144,1,28,0,27,24,14,58,0,0,7,1,0,6,42,15,0,13,0,14,1,3,2,19,2,0,8,2,1,9,4,3,,,2,0,1,2,2,2
01/03/21,24,1,87,7,85,8,172,1,34,0,37,31,18,48,0,0,7,1,0,2,34,12,0,11,3,11,0,6,1,21,3,0,8,0,4,9,7,6,,,3,0,0,3,4,2
01/03/21,22,4,83,4,76,8,159,2,32,0,31,28,15,56,1,1,7,1,0,6,37,11,1,12,0,14,0,3,3,23,4,0,8,0,2,11,5,2,,,1,0,0,1,4,2
01/04/20,2,0,4,2,4,2,8,0,2,0,2,1,30,97,0,0,0,1,0,5,47,18,1,14,0,15,0,8,3,0,4,4,27,17,5,7,12,12,,,3,2,0,3,14,6
01/04/20,3,3,7,3,7,6,14,1,3,0,2,1,30,92,1,1,1,1,2,3,45,14,0,15,0,16,0,6,3,0,5,7,22,12,3,7,12,11,,,7,2,1,2,14,6
01/04/20,4,3,10,2,9,5,19,2,5,0,2,1,30,92,0,0,2,1,2,5,45,15,1,14,0,16,0,8,3,1,2,7,21,7,3,10,13,10,,,8,2,0,1,14,6
01/04/20,5,2,12,2,11,4,23,0,5,0,4,1,32,93,0,0,2,1,2,5,45,15,1,15,0,15,0,8,4,2,2,7,22,8,3,10,14,11,,,8,1,0,1,14,6
01/04/20,6,1,13,0,11,1,24,1,6,0,4,2,31,87,0,0,2,1,2,5,45,15,0,14,0,16,0,7,5,1,1,7,16,6,3,10,11,8,,,8,1,0,1,14,6
01/04/20,7,3,16,1,12,4,28,0,6,0,4,2,31,87,0,0,2,1,2,5,44,14,0,14,0,16,0,9,5,3,3,7,17,7,3,10,9,7,,,9,1,0,1,14,6
01/04/20,8,5,21,6,18,11,39,3,9,0,5,2,32,94,0,0,2,1,1,5,50,18,2,15,2,17,1,11,5,4,3,7,18,4,6,7,16,13,,,8,1,0,0,14,6
01/04/20,9,5,26,9,27,14,53,2,11,0,7,2,34,99,0,0,5,1,4,5,53,19,2,17,3,17,0,10,4,5,4,7,20,4,10,6,7,5,,,9,2,0,0,14,6
01/04/20,10,3,29,14,41,17,70,2,13,0,10,2,36,102,1,1,7,1,0,5,56,21,2,18,3,17,0,10,4,0,1,7,19,1,10,13,10,4,,,10,2,0,1,14,8
01/04/20,11,15,44,4,45,19,89,2,15,1,9,4,35,110,3,3,11,1,0,5,55,21,2,18,2,16,0,12,3,0,1,6,27,7,12,18,11,6,,,9,1,0,1,14,8
01/04/20,24,3,124,7,129,10,253,0,35,2,44,27,35,87,1,1,21,1,0,4,46,18,0,15,1,13,0,14,3,2,1,6,18,2,4,23,17,17,,,4,1,0,2,12,9
01/04/20,13,11,65,11,71,22,136,5,22,2,20,7,39,117,4,4,14,1,0,5,57,22,5,18,5,17,2,9,4,0,2,10,27,4,11,18,22,21,,,13,1,5,2,14,10
01/04/20,14,7,72,7,78,14,150,1,23,1,24,11,38,118,2,2,14,1,0,6,55,20,5,18,5,17,2,10,4,2,2,10,31,8,9,20,21,19,,,11,1,9,1,14,11
01/04/20,15,8,80,5,83,13,163,2,25,1,29,12,40,115,2,2,15,1,0,4,56,21,0,18,5,17,3,4,4,0,2,12,28,6,8,21,23,19,,,7,1,6,2,13,11
01/04/20,16,3,83,7,90,10,173,0,25,0,30,13,40,110,2,2,15,1,0,5,54,20,1,17,1,17,3,5,6,0,3,11,25,8,8,22,23,22,,,5,1,0,3,13,11
01/04/20,17,11,94,4,94,15,188,1,26,0,31,16,36,107,0,0,15,1,0,5,53,21,1,16,2,16,2,3,4,0,5,10,25,4,9,31,23,19,,,5,1,0,4,14,10
01/04/20,18,7,101,7,101,14,202,0,26,1,34,16,38,100,0,0,16,1,0,4,50,20,1,15,0,15,0,5,4,5,4,9,22,3,9,32,27,22,,,4,0,0,6,15,10
01/04/20,19,3,104,4,105,7,209,2,28,0,36,19,36,92,0,0,17,1,0,4,51,20,0,14,1,17,0,4,5,0,3,6,18,0,6,28,28,24,,,3,0,0,3,13,9
01/04/20,20,3,107,3,108,6,215,1,29,1,36,21,33,108,1,1,17,1,0,5,53,21,1,14,0,18,0,9,5,1,8,6,30,11,7,26,14,11,,,3,0,0,4,13,9
01/04/20,21,3,110,3,111,6,221,1,30,0,40,22,36,103,0,0,17,1,0,6,52,21,0,16,0,15,0,8,3,0,5,5,28,7,7,28,13,12,,,2,1,1,2,12,9
01/04/20,22,5,115,7,118,12,233,1,31,3,43,24,37,97,1,1,19,1,0,4,50,20,0,14,0,16,0,9,3,2,6,6,24,8,6,19,18,15,,,4,0,0,3,12,9
01/04/20,1,4,4,2,2,6,6,2,2,0,2,0,30,96,0,0,0,1,0,5,48,19,2,13,0,16,0,7,4,0,4,4,26,17,5,6,14,11,,,3,1,0,3,13,6
01/04/20,12,10,54,15,60,25,114,2,17,2,15,7,34,118,4,4,13,1,0,5,56,22,2,17,3,17,0,12,4,0,1,8,31,8,11,17,18,15,,,9,2,1,1,14,9
01/04/20,23,6,121,4,122,10,243,4,35,3,44,26,35,88,1,1,20,1,0,4,47,18,1,14,0,15,0,11,4,2,1,4,20,3,4,19,19,16,,,3,0,0,3,12,9
01/04/21,3,1,2,1,6,2,8,1,2,0,1,1,18,39,0,0,0,0,0,3,29,10,0,9,0,10,0,8,1,19,1,0,3,0,2,3,7,1,,,4,0,0,0,4,2
01/04/21,24,3,102,3,115,6,217,1,39,0,34,21,22,51,0,0,15,17,0,3,37,8,1,13,0,16,0,10,2,1,2,0,7,0,4,4,4,4,,,0,0,0,0,4,2
01/04/21,23,4,99,2,112,6,211,2,38,0,32,21,20,57,0,0,15,17,0,3,37,9,1,13,1,15,0,7,1,2,3,0,12,0,8,4,4,2,,,1,0,0,0,5,1
01/04/21,22,4,95,1,110,5,205,1,36,0,31,20,20,60,0,0,15,17,0,1,41,12,1,13,1,16,0,5,1,2,2,0,13,1,8,4,4,0,,,2,0,0,3,5,1
01/04/21,21,4,91,2,109,6,200,2,35,2,30,21,19,62,0,0,14,17,0,1,42,13,2,12,2,17,2,6,0,2,3,1,13,0,7,4,6,2,,,1,0,0,1,5,1
01/04/21,20,4,87,4,107,8,194,2,33,0,28,20,19,63,1,1,14,16,0,2,42,14,2,11,0,17,1,5,0,2,2,0,13,0,7,7,12,9,,,0,0,0,1,5,1
01/04/21,19,1,83,4,103,5,186,1,31,0,28,17,22,72,1,1,14,14,0,3,46,14,1,14,0,18,0,5,0,20,1,0,16,3,7,8,13,11,,,0,1,0,1,6,1
01/04/21,18,11,82,9,99,20,181,5,30,0,25,16,20,74,3,2,13,11,0,2,47,15,2,14,0,18,2,4,0,25,6,0,16,5,5,9,11,9,,,0,0,0,1,6,1
01/04/21,17,5,71,8,90,13,161,1,25,1,22,14,20,69,0,0,13,9,0,2,46,16,0,14,0,16,1,4,0,23,4,0,15,4,7,9,9,5,,,1,0,0,0,6,1
01/04/21,16,10,66,5,82,15,148,1,24,0,20,13,20,64,1,1,11,7,0,3,47,17,0,13,1,17,0,4,0,21,2,0,8,0,7,3,15,9,,,5,0,0,2,5,0
01/04/21,15,10,56,11,77,21,133,2,23,3,16,11,18,62,0,0,8,5,0,3,48,16,4,14,3,18,0,7,1,22,3,0,8,0,5,6,11,8,,,1,0,0,2,3,0
01/04/21,14,8,46,5,66,13,112,3,21,0,16,8,21,55,0,0,8,3,0,3,44,14,3,12,2,18,1,5,1,20,3,0,5,1,2,7,7,4,,,0,0,4,0,3,0
01/04/21,13,6,38,4,61,10,99,1,18,0,13,6,20,47,0,0,8,3,0,3,40,12,2,11,0,17,1,11,0,21,4,0,2,0,1,6,11,7,,,0,0,4,0,2,0
01/04/21,12,12,32,14,57,26,89,6,17,0,11,6,18,43,0,0,7,3,0,4,36,12,2,9,2,15,1,8,0,20,4,0,1,0,0,7,10,5,,,3,0,1,0,2,0
01/04/21,11,2,20,9,43,11,63,1,11,1,9,4,20,42,0,0,5,2,0,3,34,11,0,9,0,14,0,5,0,19,4,0,3,1,1,3,8,4,,,2,0,1,0,2,0
01/04/21,10,5,18,11,34,16,52,2,10,0,9,4,22,40,0,0,5,1,0,2,33,11,0,9,0,13,1,8,0,19,0,0,1,0,1,2,8,2,,,3,0,1,0,4,2
01/04/21,9,2,13,10,23,12,36,0,8,1,8,4,21,39,0,0,2,0,0,2,32,11,0,12,1,9,0,10,0,19,1,0,1,0,1,0,9,3,,,3,0,0,0,4,2
01/04/21,8,3,11,4,13,7,24,2,8,0,8,4,21,37,0,0,1,0,0,2,30,11,1,10,1,9,0,9,0,19,0,0,1,0,0,1,4,4,,,3,0,0,0,4,2
01/04/21,7,0,8,2,9,2,17,0,6,0,6,4,20,39,0,0,0,0,0,2,32,11,0,10,0,11,0,9,0,19,0,0,1,0,0,1,3,2,,,2,0,0,1,4,2
01/04/21,6,1,8,1,7,2,15,0,6,0,3,3,18,41,0,0,0,0,0,3,33,13,0,10,0,10,0,10,0,19,0,0,2,0,1,1,1,1,,,4,0,0,0,3,2
01/04/21,5,3,7,0,6,3,13,2,6,0,3,3,18,44,0,0,0,0,0,3,34,11,1,11,1,12,0,9,0,19,1,0,3,0,2,3,0,0,,,3,0,0,0,4,2
01/04/21,4,2,4,0,6,2,10,2,4,0,2,1,19,42,0,0,0,0,0,3,32,10,0,11,2,11,0,8,0,19,1,0,3,0,2,5,5,0,,,3,0,0,0,4,2
01/04/21,2,0,1,2,5,2,6,0,1,0,1,1,18,42,0,0,0,0,0,3,31,11,0,10,0,10,0,8,1,19,1,0,4,0,3,3,7,5,,,4,0,0,2,4,2
01/04/21,1,1,1,3,3,4,4,1,1,0,0,1,17,42,0,0,0,0,0,2,32,11,0,10,2,11,1,7,2,20,1,0,4,0,3,4,5,5,,,2,0,0,2,4,2
01/05/20,23,2,109,3,139,5,248,1,45,0,43,29,36,85,0,0,24,0,0,4,44,19,0,11,0,14,0,6,0,2,1,7,17,1,11,10,13,10,,,5,0,1,2,13,10
01/05/20,2,3,6,2,6,5,12,2,3,0,0,0,35,87,0,0,3,0,1,3,48,18,0,15,0,15,0,16,5,3,3,6,16,4,6,5,14,12,,,3,1,1,7,14,9
01/05/20,1,3,3,4,4,7,7,1,1,0,0,0,35,88,0,0,1,0,1,4,48,18,0,15,0,15,0,15,3,3,3,6,18,7,7,11,16,13,,,4,1,0,2,12,9
01/05/20,24,3,112,2,141,5,253,2,47,1,45,29,38,80,0,0,24,0,0,5,44,19,1,10,0,15,0,6,0,1,1,6,12,0,9,7,13,11,,,5,0,1,3,13,10
01/05/20,22,2,107,4,136,6,243,1,44,0,42,26,38,100,0,0,24,0,1,6,46,17,1,13,1,16,1,4,0,1,1,7,28,4,14,16,13,9,,,7,0,1,1,13,10
01/05/20,21,5,105,2,132,7,237,2,43,1,41,24,38,108,0,0,24,0,1,5,53,20,2,17,1,16,1,4,0,1,3,7,30,8,11,17,24,20,,,5,0,2,3,13,10
01/05/20,20,3,100,5,130,8,230,2,41,0,39,22,40,102,0,0,24,0,0,5,49,19,1,16,1,14,0,4,0,1,3,8,26,5,11,17,22,21,,,5,0,1,5,14,11
01/05/20,19,5,97,3,125,8,222,4,39,0,37,22,38,106,0,0,24,0,0,5,49,18,0,18,2,13,1,5,0,1,3,8,30,8,13,16,20,17,,,3,0,2,3,14,11
01/05/20,17,3,89,11,114,14,203,2,34,3,30,14,41,115,6,6,19,0,6,4,50,18,1,16,6,16,2,3,1,1,3,11,28,7,13,19,23,21,,,3,1,1,5,16,11
01/05/20,16,7,86,9,103,16,189,3,32,2,28,9,45,119,10,10,17,0,0,3,51,20,1,15,3,16,1,4,1,1,5,9,30,9,14,13,24,19,,,4,1,2,4,16,12
01/05/20,15,7,79,12,94,19,173,3,29,4,23,8,42,115,8,8,17,0,0,4,54,20,1,16,2,18,2,9,1,1,3,8,25,7,11,16,25,21,,,3,1,1,4,16,13
01/05/20,14,8,72,13,82,21,154,4,26,0,23,4,46,121,4,4,16,0,1,5,55,20,0,17,1,18,2,11,1,3,4,8,32,9,14,22,21,16,,,8,1,2,6,17,13
01/05/20,18,3,92,8,122,11,214,1,35,2,35,18,41,113,2,2,22,0,0,4,51,18,0,17,3,16,0,6,0,1,3,10,32,9,15,19,20,17,,,1,0,1,2,14,11
01/05/20,12,7,53,10,65,17,118,1,20,1,15,2,44,105,3,3,13,0,0,3,51,18,0,16,0,17,0,13,0,3,5,8,24,8,10,12,26,20,,,9,0,2,2,16,13
01/05/20,11,11,46,11,55,22,101,2,19,3,13,2,45,106,3,3,13,0,0,5,49,18,0,15,1,16,0,15,2,3,5,8,24,6,12,13,24,20,,,13,0,3,6,17,12
01/05/20,10,5,35,13,44,18,79,4,17,1,6,2,39,101,2,2,13,0,0,5,50,18,1,15,0,17,1,10,3,5,8,7,21,4,13,7,27,23,,,12,1,3,5,16,10
01/05/20,9,2,30,14,31,16,61,1,13,1,5,1,38,103,1,1,10,0,0,5,49,19,1,15,0,15,1,10,3,7,7,8,24,6,12,9,20,16,,,12,1,2,5,16,10
01/05/20,8,6,28,5,17,11,45,3,12,0,3,1,37,101,0,0,6,0,0,5,49,20,1,14,1,15,0,12,3,6,6,8,24,8,11,7,18,18,,,14,1,0,2,15,9
01/05/20,7,5,22,2,12,7,34,0,9,1,2,1,36,96,0,0,6,0,0,4,47,20,0,13,0,14,0,12,4,2,2,7,23,7,11,7,12,12,,,11,1,0,3,15,9
01/05/20,6,0,17,2,10,2,27,0,9,1,2,1,36,93,0,0,6,0,0,6,47,19,0,14,0,14,0,11,4,1,1,8,17,2,10,5,12,12,,,8,1,0,3,15,9
01/05/20,5,3,17,2,8,5,25,2,9,0,1,1,35,95,1,1,5,0,1,5,50,20,1,15,2,15,0,13,4,1,1,8,16,1,10,6,11,11,,,8,1,0,3,15,9
01/05/20,4,4,14,0,6,4,20,3,7,1,1,1,35,93,0,0,3,0,0,4,54,22,1,16,2,16,0,16,5,1,1,4,17,2,9,4,10,9,,,3,1,0,2,14,9
01/05/20,13,11,64,4,69,15,133,2,22,0,18,3,43,115,2,2,15,0,0,5,54,20,2,17,2,17,0,11,0,2,4,8,30,9,14,16,21,19,,,10,1,2,3,16,13
01/05/20,3,4,10,0,6,4,16,1,4,0,0,1,34,91,0,0,3,0,0,3,51,21,1,15,1,15,0,16,5,8,4,6,17,4,8,5,13,12,,,3,1,0,2,14,9
01/05/21,9,7,23,8,16,15,39,3,11,0,10,9,22,52,0,0,3,0,0,5,34,10,0,11,0,13,1,17,0,0,1,0,5,0,3,0,5,3,,,3,0,0,0,8,3
01/05/21,8,3,16,6,8,9,24,2,8,1,10,9,23,47,0,0,1,0,0,4,30,8,0,10,0,12,1,13,0,0,0,0,5,0,5,0,5,5,,,4,0,0,0,8,3
01/05/21,7,2,13,1,2,3,15,1,6,0,10,9,23,44,0,0,0,0,0,3,28,8,0,9,0,11,0,11,0,0,0,0,5,0,5,0,1,1,,,4,0,0,0,8,3
01/05/21,6,0,11,0,1,0,12,0,5,0,8,9,21,46,0,0,0,0,0,3,32,9,0,10,0,13,0,12,0,0,0,0,4,0,4,1,0,0,,,3,0,0,0,7,3
01/05/21,1,4,4,0,0,4,4,1,1,0,2,0,23,49,0,0,0,0,0,3,35,8,0,13,0,14,0,10,1,2,1,0,7,3,2,2,2,2,,,0,0,0,0,4,3
01/05/21,4,1,9,0,1,1,10,1,3,0,8,6,24,49,0,0,0,0,0,3,34,8,1,12,0,14,2,10,0,0,0,0,7,0,3,4,2,1,,,0,0,0,0,5,3
01/05/21,3,3,8,1,1,4,9,0,2,0,3,6,19,44,0,0,0,0,0,3,31,7,0,12,0,12,0,13,1,1,0,0,6,1,1,6,2,2,,,0,0,0,0,4,3
01/05/21,2,1,5,0,0,1,5,1,2,0,2,6,18,46,0,0,0,0,0,4,33,8,0,12,0,13,0,12,1,1,0,0,5,1,1,3,2,1,,,0,0,0,0,4,3
01/05/21,10,11,34,3,19,14,53,4,15,0,16,15,17,60,0,0,3,0,0,4,40,10,2,14,1,16,0,17,0,0,1,0,8,0,6,2,8,5,,,2,0,0,0,8,3
